source,source_id,dedup_key,created_utc,age_hours,title,company,location,is_dublin,salary_min,salary_max,currency,contract_type,family,stack_relevance,accessibility,visa_flag,description,url,query_term,fetched_at_utc
apify_linkedin,4422815908,block labs|data platform engineer,2026-06-23T01:02:03Z,120.0,Data Platform Engineer,Block Labs,"Ireland, Ireland",False,,,,fulltime,Analytics/Data Eng,Core,Unknown,,"About Block LabsBlock Labs is a premier technology studio operating at the bleeding edge of Web3, Artificial Intelligence, and iGaming. We don't just ship features; we engineer high-scale, production-grade platforms that power the next generation of digital products.We are a collective of senior engineers, product strategists, and builders who refuse to compromise on architecture. Whether we are designing autonomous multi-agent AI systems, building decentralized financial infrastructure, or architecting high-frequency iGaming platforms, our standard is excellence.We move fast, but we build for the long term. If you are looking to work alongside a team that values deep technical expertise, thoughtful system design, and product ownership, Block Labs is where you belong.The RoleData & Intelligence now sits at the centre of several products we are developing, and we need a platform that is both dependable and capable of supporting more advanced intelligence over time.This role reflects that shift. We are designing a new data platform that will act as the backbone for everything from real time decisioning to predictive modelling. As a Data Platform Engineer in the Data Team, you will own the end-to-end real-time pipeline, serving data across a unified analytical warehouse and feature-serving layer. You are not building dashboards. You are engineering the commercial nervous system of a multi-tenant platform designed to scale from one operator to 10x with marginal infrastructure cost.Key Responsibilities:Design, build, and maintain scalable data pipelines using AWS Glue (PySpark), or equivalent orchestration and transformation tools. Engineer and optimise the ClickHouse warehouse for sub-second query performance across all back-offices. Implement data contracts between back-office and the platform. Onboarding a new operator is a config change, not new tables, topics, or feature views. Build the feature-serving layer providing pre-computed features to AI agents at milliseco",https://ie.linkedin.com/jobs/view/data-platform-engineer-at-block-labs-4422815908,analytics engineer,2026-06-28T00:59:55Z
apify_linkedin,4430555648,jobgether|forward deployed data engineer,2026-06-23T01:02:03Z,120.0,Forward Deployed Data Engineer,Jobgether,"Ireland, Ireland",False,,,,fulltime,Analytics/Data Eng,Core,Entry / graduate,,"This position is listed on behalf of a partner company, who manages all applications and next steps. Our partner is looking for a Forward Deployed Data Engineer based in Ireland.This is a high-impact, customer-facing engineering role focused on delivering large-scale data platform migration projects powered by advanced AI automation. You will operate at the intersection of data engineering, consulting, and technical delivery leadership, owning complex migrations from scoping through execution and final handoff. The role requires deep engagement with customer environments, where you will rapidly understand existing data architectures and ensure seamless transition to modern platforms. Acting as both a technical lead and delivery owner, you will manage multiple concurrent projects while removing blockers and ensuring timelines are met. You will also collaborate closely with internal engineering teams to configure and optimize proprietary migration tooling. This is a hands-on, high-ownership position where your work directly replaces what would traditionally require an entire consulting team.AccountabilitiesOwn end-to-end delivery of multiple concurrent data migration projects, including scoping, planning, execution, and customer handoffServe as the primary technical and delivery contact for customers, managing expectations and running regular stakeholder check-insConfigure and operate AI-driven migration tooling to execute large-scale data platform transformationsCollaborate closely with internal engineering teams to resolve technical challenges and improve migration performanceIdentify, surface, and remove blockers proactively to ensure timely and predictable project deliveryTranslate complex customer data environments into clear technical plans and execution roadmapsMonitor project health, risks, and timelines while escalating issues early to avoid delivery delaysContribute to the continuous improvement of migration frameworks, tooling, and delivery best practicesHe",https://ie.linkedin.com/jobs/view/forward-deployed-data-engineer-at-jobgether-4430555648,analytics engineer,2026-06-28T00:59:55Z
apify_linkedin,4431660480,creditsafe|software test engineer,2026-06-23T01:01:57Z,120.0,Software Test Engineer,Creditsafe,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Off-target,Out-of-scope,Senior / Lead+,,"Consumer Bureau - Role – Mid Level Quality Engineer – Python & AWSCreditsafe are expanding their Consumer Bureau team, an exciting new project aiming to have us enter the Consumer Credit Bureau space in the United Kingdom and eventually become a fully-fledged Consumer Reporting Agency. We’re looking for a Quality Engineer experienced in testing cloud-native software systems.WHO WE AREPrivately owned and independently minded, at Creditsafe, we are guided by values of customer-focus, trust, respect, and a willingness to try new things. For over 20 years, these values have shaped a culture of growth, innovation, and support, where our team members build successful, long-term careers.With a diverse team spread across 25 offices in 14 countries, we value collaboration, learning, and problem-solving together. We have been featured twice in The Sunday Times' '100 Best Companies to Work For' and continue to prioritize well-being, career growth, and inclusion.Our continued success has made us the most used business data provider in the world and one of the industry’s strongest growing business intelligence providers. Today Creditsafe has 23 offices across 3 continents serving 110,000 customers from SMEs to enterprise businesses.THE TEAMThis opportunity is to join an Agile team of Software, Data and Quality engineers who are responsible for two - one productionized and one upcoming – big data projects. These projects process hundreds of GB a day in massive ELTL ingest, person-centric matching, and sub-second-serving batch and near-real-time processes.The wider Quality Engineering community within Creditsafe work together in driving a culture of quality into the teams acting as knowledge experts on quality. We test throughout the lifecycle and believe that the whole team is responsible for the quality of our deliverables. We implement intelligent automation and are proponents of thinking critically about the features developed by our teams.YOUR ROLE As a Quality Engineer, you ",https://ie.linkedin.com/jobs/view/software-test-engineer-at-creditsafe-4431660480,data engineer,2026-06-28T00:59:55Z
apify_linkedin,4431774362,aib|sas data engineer dublin,2026-06-23T01:01:19Z,120.0,"SAS Data Engineer, Dublin.",AIB,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Analytics/Data Eng,Core,Unknown,,"At AIB, our values guide how we work and how we support each other. We’re looking for someone who puts Customer First, takes initiative and Owns the Outcome, and is always looking for ways to Eliminate Complexity. You’ll treat colleagues and customers with fairness and Show Respect, and you’ll thrive in a culture built on collaboration where we Be One Team to deliver meaningful impact.Location/Office Policy: Central Park, Dublin 18 – 3 days per week in officeAre interested in joining a dynamic team of Data Engineers?Would you like to work in a dynamic and collaborative work environment, dedicated to providing exceptional service?Do you have a results-focused approach, thrive on challenges, and have the ability to work independently while contributing effectively to a team? What Is The RoleThe Data Engineering team forms part of the Data Engineering and Architecture area within the Centre of Excellence for Data and Analytics at AIB.The team develop data pipelines on behalf of Business Stakeholders within a complex IT and data infrastructure, with a strong focus on supporting SAS-based data and analytical processing.This is an exciting and challenging opportunity for the successful candidate to expand the team’s ability to deliver data products in a best-in-class infrastructure where data and analytical tooling integrate deeply.Key AccountabilitiesDevelops and maintains scalable data pipelines, including pipelines supporting SAS processing and workflowsDemonstrates experience in the areas of tool usage with large data structures, including SAS datasets and environments where applicableImplements processes and systems to monitor data quality, ensuring production data (including SAS outputs) is always accurate and available for key stakeholders and business processes that depend on itFollows application design standards and frameworks related to model deployment and execution, including SAS-based model integration where relevantCollaborates with analytics and business t",https://ie.linkedin.com/jobs/view/sas-data-engineer-dublin-at-aib-4431774362,analytics engineer,2026-06-28T00:59:55Z
apify_linkedin,4431732346,daon|data scientist face biometrics,2026-06-23T01:01:07Z,120.0,Data Scientist (Face Biometrics),Daon,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Data Science,Core,Senior / Lead+,,"Location: Dublin- Candidates must be resident in Ireland at the time of application.Work Arrangement: Hybrid - three days office attendance, two days remoteReporting to: Principal Research ScientistAbout DaonDaon is a global leader in digital identity fraud prevention and protection against AI-generated synthetic identities. For over 25 years, we have partnered with governments and leading enterprises to deliver secure, seamless identity experiences across financial services, telecommunications, healthcare, travel, and critical infrastructure.Our TrustX platform enables organizations to orchestrate secure, scalable, cross-channel identity workflows — supporting identity verification, biometric authentication, and lifecycle management across complex environments. More than two billion identities worldwide have been safeguarded by Daon technology. Recognized as a leading provider by Gartner®, KuppingerCole, and Frost & Sullivan®, Daon is shaping the future of identity security.Daon has been providing fraud‑prevention solutions to organisations across six continents for over two decades.Come play a part in advancing the next generation of face liveness, matching, and anti‑fraud biometric technologies.Role OverviewAs part of a collaborative team of research and data scientists based in Europe, you will play a meaningful role in advancing Daon's biometric solutions. Working closely with research and engineering colleagues, your primary focus will be on improving and developing new biometric technologies that are delivered on time and aligned with our strategic objectives. You will report directly to the Principal Research Scientist.What You'll DoWorking with the latest face biometric technologies, your responsibilities will include:Developing machine learning algorithms for face authentication solutionsResearching, prototyping, and evaluating presentation attack detection and fraud prevention methodsTesting and configuring face algorithms to meet performance and accuracy",https://ie.linkedin.com/jobs/view/data-scientist-face-biometrics-at-daon-4431732346,data scientist,2026-06-28T00:59:55Z
apify_linkedin,4431729263,darwin hawkins|commercial analyst 70k plus excellent benefits,2026-06-23T01:00:50Z,120.0,Commercial Analyst - 70K plus excellent benefits,Darwin Hawkins,"Dublin, Dublin, County Dublin, Ireland",True,70000,70000,,fulltime,Analyst,Core,Entry / graduate,,"Job Title: Commercial AnalystSector: TechLocation: Dublin (Hybrid)Salary: 70K plus bonus and benefitsOur ClientOur client is a rapidly growing global technology company. With a strong international presence and a highly innovative culture, they continue to invest heavily in data, analytics and commercial decision-making to drive business performance and customer growth.Why should you apply?This is an excellent opportunity for an analytical and commercially minded professional to join a high-performing Revenue team within a market-leading technology business. You will work closely with senior commercial stakeholders, helping to drive strategic decisions through data-driven insights.The role offers excellent exposure across multiple business functions, significant career development opportunities and the chance to work within a highly collaborative environment where data plays a critical role in shaping business outcomes.Who should apply?This opportunity will suit candidates coming from commercial analytics, business intelligence, commercial finance or strategy-focused roles who are looking to further develop their commercial impact within a fast-paced technology environment.3+ years' experience in Commercial Analytics, Business Intelligence, Commercial Finance or a similar role.Strong experience analysing large datasets and generating actionable business insights.Advanced SQL skills and experience with visualisation tools such as Tableau or Power BI.Degree in Business, Economics, Mathematics, Statistics, Finance or a related discipline.Excellent communication and stakeholder management skills.Commercially minded with a passion for using data to drive business performance.Role and Reporting LinesReporting to the Commercial Leadership team within Revenue and Trading, responsibilities will include:Analyse trading performance and identify key commercial drivers impacting results.Conduct profitability reviews and deep-dive analysis across partner groups and markets.Build ",https://ie.linkedin.com/jobs/view/commercial-analyst-70k-plus-excellent-benefits-at-darwin-hawkins-4431729263,business intelligence,2026-06-28T00:59:55Z
apify_linkedin,4430374341,spanish point technologies|senior data analytics engineer,2026-06-23T01:00:34Z,120.0,Senior Data Analytics Engineer,Spanish Point Technologies,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Analytics/Data Eng,Core,Senior / Lead+,,"About the Company Spanish Point Technologies is an innovative software company specialising in Microsoft technologies to provide business systems that streamline processes, enhance productivity, and facilitate access to critical business information. Established in 2005 and headquartered in Dublin, Ireland, we offer consulting and solution-building services using Microsoft's core information worker and related technologies. Our services encompass design, implementation, project management, training, and ongoing technical support.Job Overview As a Data Engineer at Spanish Point Technologies, you will be an integral part of one of our development teams, with a focus on modern web development using the latest Microsoft platforms and technologies. You will be responsible for creating solutions for our clients that leverage technologies like Azure SQL Server, Azure Databricks, .NET Core/C#, and Power BI/MS Fabric. This role will challenge your existing development skills and provide opportunities to expand your expertise in various Microsoft technologies. You will be responsible for managing the data architecture of applications. You will also gain exposure to all aspects of the solution delivery process, including business analysis, development, and user training.Job Requirements Experience: A minimum of 5 years of experience in data engineering.Education: A degree in Computer Science or an equivalent qualification.Skills: Proficiency in Python, .NET/C#, SQL.Knowledge of database design principles for OLTP and OLAP databases.Communication: Strong communication and organisational skills.Advantageous Skills: The following skills and experiences are considered strongly advantageous:Experience in Azure Databricks/PySpark.Knowledge of Machine Learning and AI methodologies, and experience in deploying these in Azure.Experience in Power BI/DAX or Microsoft Fabric.Experience in Azure DevOps and development lifecycle best practices.Experience in advanced data manipulation, semi-",https://ie.linkedin.com/jobs/view/senior-data-analytics-engineer-at-spanish-point-technologies-4430374341,analytics engineer,2026-06-28T00:59:55Z
apify_linkedin,4430555724,jobgether|data engineer,2026-06-23T01:00:26Z,120.0,Data Engineer,Jobgether,"Ireland, Ireland",False,,,,fulltime,Analytics/Data Eng,Core,Unknown,,"This position is listed on behalf of a partner company, who manages all applications and next steps. Our partner is looking for a Data Engineer based in Ireland.This role focuses on rebuilding trust in a complex, regulated data environment where existing pipelines are not yet reliable, reproducible, or fully validated. You will be responsible for transforming a newly centralized data lake into a robust, analytics-ready foundation that supports downstream data science and risk modelling use cases. Working within a regulated credit and lending context, you will design and enforce strong data quality, lineage, and governance standards across multiple source systems. The role requires deep hands-on engineering across AWS, Spark, and modern data tooling, with a strong emphasis on correctness, auditability, and reproducibility. You will collaborate closely with data science and engineering stakeholders to define harmonized data models and prepare feature-ready datasets. This is a high-impact foundational role where your work directly enables reliable decision-making in a financial risk environment.AccountabilitiesRebuild and validate data pipelines to ensure full reproducibility of reporting and descriptive statistics across all datasetsProfile, reconcile, and harmonize heterogeneous source schemas across multiple business entities into a unified data modelDesign and implement dbt-based data models (staging, intermediate, and marts) with strong testing and validation layersDevelop and maintain data quality frameworks using tools such as Great Expectations and dbt tests to enforce reliabilityBuild and implement entity resolution and record linkage logic across fragmented customer and account datasetsEnsure robust anonymization and pseudonymization processes that meet regulatory and compliance requirementsOptimize large-scale Spark-based processing jobs, including partitioning strategies, file formats, and cost-efficient compute usageOrchestrate production-grade pipelines u",https://ie.linkedin.com/jobs/view/data-engineer-at-jobgether-4430555724,data engineer,2026-06-28T00:59:55Z
apify_linkedin,4431752760,twilio|machine learning engineer,2026-06-23T01:00:14Z,120.0,Machine Learning Engineer,Twilio,"Ireland, Ireland",False,,,,fulltime,ML/AI Eng,Core,Unknown,,"Who We AreAt Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to hundreds of thousands of businesses and empower millions of developers worldwide to craft personalized customer experiences.Our dedication to remote-first work, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!See yourself at TwilioJoin the team as Twilio’s next Machine Learning Engineer.About The JobThis position is to design and engineer AI powered features that makes every customer conversation smarter. As a Machine Learning Engineer on the Conversation Intelligence team, you'll develop and deploy solutions that extract meaning from voice and messaging data at Twilio scale. You'll work alongside experienced ML practitioners to ship real features - from model pipelines to production inference - that directly shape how businesses understand their customers.ResponsibilitiesIn this role, you’ll:Design and development of machine learning solutions, ensuring accuracy, performance, security, and scalability.Implement and maintain end-to-end AI/ML pipelines - from data ingestion and feature engineering through to model development, validation, and deployment with guidance from senior engineers on complex architectural decisionsInstrument AI/ML services with appropriate metrics, logging, and telemetry to monitor model performance and operational health against defined SLOsParticipate in on-call rotations, executing progressive rollouts and applying standard mitigation strategies to keep production inferenc",https://ie.linkedin.com/jobs/view/machine-learning-engineer-at-twilio-4431752760,data scientist,2026-06-28T00:59:55Z
apify_linkedin,4430510715,jobgether|data scientist early hire full model ownership b2c saas,2026-06-23T01:00:14Z,120.0,"Data Scientist Early Hire, Full Model Ownership, B2C SaaS",Jobgether,"Ireland, Ireland",False,,,,fulltime,Data Science,Core,Unknown,,"This position is listed on behalf of a partner company, who manages all applications and next steps. Our partner is looking for a Data Scientist Early Hire, Full Model Ownership, B2C SaaS based in Ireland.This is a unique opportunity to join a growing data team at an early stage and play a foundational role in shaping how machine learning and experimentation drive business outcomes. You will take full ownership of predictive models from problem definition through deployment, monitoring, and performance evaluation. Working closely with Product, Growth, Engineering, and Finance teams, you will help transform data into actionable insights that influence product strategy and revenue growth. The role offers significant autonomy, broad business exposure, and the chance to build scalable data science practices from the ground up. You'll work in a fast-paced, remote-first environment where experimentation, innovation, and measurable impact are highly valued. If you enjoy solving complex business problems with data and seeing your work directly influence company performance, this role offers exceptional ownership and visibility.AccountabilitiesDesign, build, validate, deploy, and monitor machine learning models that support key business objectives such as churn prediction, customer lifetime value forecasting, propensity modeling, uplift modeling, and recommendation systems.Own the complete machine learning lifecycle, including feature engineering, model development, evaluation, deployment, monitoring, and continuous optimization.Monitor production models, ensuring performance remains accurate and relevant as user behavior and product dynamics evolve.Design and analyze experiments, including A/B tests and causal inference studies, to evaluate business impact and support data-driven decision-making.Establish and improve experimentation frameworks, modeling standards, and best practices across the organization.Collaborate with data engineering teams to productionize models thro",https://ie.linkedin.com/jobs/view/data-scientist-early-hire-full-model-ownership-b2c-saas-at-jobgether-4430510715,data scientist,2026-06-28T00:59:55Z
apify_linkedin,4430577425,bairesdev|data analyst python remote work,2026-06-23T01:00:04Z,120.0,Data Analyst (Python) - Remote Work,BairesDev,"Ireland, Ireland",False,,,,fulltime,Analyst,Core,Mid (3-5 yr),,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley.Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide.When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success.Data Analyst (Python) at BairesDevAs a Data Analyst (Python), you will analyze datasets and build reports to support business decisions. You will act as a link between raw data and strategic insights, working with queries and dashboards to provide clear and actionable recommendations to stakeholders.What You'll Do:- Collect, clean, and transform raw data from various sources into usable formats for analysis.- Perform statistical analysis to identify trends, patterns, and correlations within complex datasets.- Develop and maintain interactive dashboards and reports using BI tools to visualize key metrics.- Write and optimize SQL queries to extract data and support business intelligence efforts.- Collaborate with cross-functional teams to translate business requirements into analytical solutions.- Communicate technical findings as actionable insights to support evidence-based decision-making.What we are looking for:- 4+ years of experience in Data Analysis, Business Intelligence, or a related analytical field.- Proven expertise in using Python for data manipulation, cleaning, and statistical analysis.- Strong proficiency in writing complex SQL queries to extract and transform data from relational databases.- Hands-on experience building interactive dashboards and reports using industry-standard BI tools.- Demonstrated ability to analyze large datasets to identify trends and provide actionable business insights.- Adv",https://ie.linkedin.com/jobs/view/data-analyst-python-remote-work-at-bairesdev-4430577425,data analyst,2026-06-28T00:59:55Z
jooble,8498364613894679502,ntt data inc|ai intelligent automation consultant retail banking,2026-06-22T13:23:13Z,131.6,AI & Intelligent Automation Consultant (Retail Banking),"NTT DATA, Inc.",Ireland,False,,,,,ML/AI Eng,Core,Unknown,,"&nbsp;...NTT <b>DATA </b>strives to hire exceptional...&nbsp;&nbsp;...for a seasoned <b>AI </b>Consultant to lead...&nbsp;&nbsp;...AI, GenAI, and <b>intelligent </b>automation.   This...&nbsp;&nbsp;...measurable <b>business </b>outcomes—cost reduction...&nbsp;&nbsp;...teams (data <b>scientists, engineers,</b> SMEs).   Manage...&nbsp;&nbsp;...Skills    <b>Machine Learning </b>(classification,...&nbsp;",https://jooble.org/desc/8498364613894679502?ckey=data+analyst%2c+data+scientist%2c+data+engineer%2c+analytics+engineer%2c+machine+learning+engineer%2c+ai+engineer%2c+business+intelligence&rgn=55138&pos=56&groupId=97937115&elckey=626426743893926378&p=2&aq=-4814675247528739946&cid=13915&jobAge=138&brelb=100&bscr=11.391246&scr=11.391246,jooble,2026-06-28T00:59:55Z
apify_linkedin,4431378293,toloka annotators|ai trainer freelance data annotator,2026-06-22T01:01:51Z,144.0,AI Trainer - Freelance Data Annotator,Toloka Annotators,"Ireland, Ireland",False,22,22,,parttime,ML/AI Eng,Core,Near (~1-3 yr),,"Please submit your resume in English and indicate your level of English.At Toloka, we connect smart, curious people from around the world with freelance online tasks that train and improve artificial intelligence.What We DoThe Toloka Annotators connects individuals with Generative AI projects from leading tech innovators. Our mission is to unlock the full potential of AI by involving real people from around the world in the development process.About The RoleAnnotation is what helps AI make sense of the world. As an annotator, you may be invited to take part in online projects such as rating AI-generated content, evaluating factual accuracy, or comparing responses - when projects are available.Responsibilities:Carefully review provided data (text, images, or videos) Label or classify content based on project guidelines Identify and flag factually incorrect, sensitive, inappropriate, or unclear material Important note: This is project-based work. Tasks are available only when projects are active. You may be invited to one or more projects depending on your profile and current opportunities.Each project has its own compensation level based on scope and expertise required. On this project, AI trainers earn up to $22 per hour equivalent.RequirementsBachelor's degree in any disciplineMinimum 1 year of experience in any professional roleAdvanced level of English (C1 or higher), both written and spokenLogical thinking, fact-checking and reasoning abilities Strong attention to detail and ability to understand and follow complex instructions Strong communication skills, including the ability to ask clarifying questions when needed Genuine interest in technology and artificial intelligenceBenefitsWhy this freelance opportunity might be a great fit for you? Take part in a part-time, remote, freelance project that fits around your primary professional or academic commitmentsWork on advanced AI projects and gain valuable experience that enhances your portfolioInfluence how future",https://ie.linkedin.com/jobs/view/ai-trainer-freelance-data-annotator-at-toloka-annotators-4431378293,data scientist,2026-06-28T00:59:55Z
apify_linkedin,4391916174,dataannotation|decision scientist ai trainer,2026-06-22T01:01:51Z,144.0,Decision Scientist - AI Trainer,DataAnnotation,"Ireland, Ireland",False,,,,fulltime,Data Science,Core,Near (~1-3 yr),,"About The JobWe are looking for existing quantitative professionals to help train AI models. In this role, you will work closely with state-of-the-art AI models on tasks like evaluating AI-generated quantitative analyses, solving technical problems, and providing feedback that directly shapes how these systems reason about data, models, and scientific problems. Whether your background is in data science, astrophysics, economics, biostatistics, operations research, or any other quantitative field, if you think rigorously about data and models, your skills are directly applicable here. Some team members fit this work alongside a full-time role, while others treat it as their primary focus.To get started, once you sign up for an account, you'll take a short assessment (this serves as our version of an interview). If you pass, you'll receive an email confirmation, and paid work will become available on our platform.Advantages Of Contracting With UsYou'll be able to choose which projects you want to work on and whenYou work on your own schedule, on your own computer, from the comfort of your own homeProjects are paid hourly starting at $50-$100+ USD per hour, with bonus rates available on some projectsResponsibilitiesEvaluate AI-generated quantitative work, including statistical analysis, predictive modeling, scientific reasoning, and data-driven insights, for technical accuracy and real-world validity.Design and solve quantitative problems used to train and benchmark AI systems, spanning areas like forecasting, experimental analysis, optimization, and statistical inference.Write clear technical explanations and well-documented analytical code.Provide feedback that directly shapes the next generation of AI models built for quantitative reasoning.Qualifications2+ years of hands-on experience in a quantitative role or research environment — such as data science, statistics, economics, finance, physics, biology, epidemiology, operations research, or any adjacent field.Some ",https://ie.linkedin.com/jobs/view/decision-scientist-ai-trainer-at-dataannotation-4391916174,data scientist,2026-06-28T00:59:55Z
apify_linkedin,4430317459,yo it consulting|document reviewer remote,2026-06-22T01:01:42Z,144.0,Document Reviewer - Remote,YO IT Consulting,"Ireland, Ireland",False,,,,fulltime,Unclassified,Review,Unknown,,"Job DescriptionJob Title: Document ReviewerJob Type: ContractLocation: RemoteJob Summary: In this role, you'll apply your expertise to help train next-generation AI systems. Your work will shape how models learn, reason, and perform through high-quality, real-world input.Key ResponsibilitiesCarefully review large volumes of structured and unstructured data, ensuring accuracy and completeness.Identify and flag issues related to data quality, consistency, and potential risks involving Personal Identifiable Information (PII).Annotate, classify, and, where necessary, redact sensitive information to maintain privacy and compliance standards.Follow strict guidelines, taxonomies, and workflow processes for data categorization and validation.Perform quality assurance (QA) checks to verify data integrity and validate outputs.Maintain detailed records of reviewed documents and actions taken to ensure traceability and accountability.Collaborate with the customer's team, providing clear and concise written and verbal communication about findings and recommendations.Required Skills And QualificationsProven experience in document review, auditing, annotation, redaction, or data classification at scale.Exceptional attention to detail with a high level of accuracy in repetitive tasks.Familiarity with handling and protecting Personal Identifiable Information (PII).Strong written and verbal communication skills, with the ability to document findings and communicate effectively with team members.Demonstrated ability to follow complex guidelines and adhere to established taxonomies.Experience performing QA or validation work on large data sets.Ability to balance efficiency with precision in a remote work environment.Preferred QualificationsBackground in legal, compliance, privacy, auditing, compliance or information security domains.Prior experience supporting data-driven AI or machine learning projects.Comfort with collaboration tools and digital workflow management platforms.",https://ie.linkedin.com/jobs/view/document-reviewer-remote-at-yo-it-consulting-4430317459,data analyst,2026-06-28T00:59:55Z
apify_linkedin,4391903930,dataannotation|ml research scientist ai trainer,2026-06-22T01:01:07Z,144.0,ML Research Scientist - AI Trainer,DataAnnotation,"Ireland, Ireland",False,,,,fulltime,Research,Core,Near (~1-3 yr),,"About The JobWe are looking for existing quantitative professionals to help train AI models. In this role, you will work closely with state-of-the-art AI models on tasks like evaluating AI-generated quantitative analyses, solving technical problems, and providing feedback that directly shapes how these systems reason about data, models, and scientific problems. Whether your background is in data science, astrophysics, economics, biostatistics, operations research, or any other quantitative field, if you think rigorously about data and models, your skills are directly applicable here. Some team members fit this work alongside a full-time role, while others treat it as their primary focus.To get started, once you sign up for an account, you'll take a short assessment (this serves as our version of an interview). If you pass, you'll receive an email confirmation, and paid work will become available on our platform.Advantages Of Contracting With UsYou'll be able to choose which projects you want to work on and whenYou work on your own schedule, on your own computer, from the comfort of your own homeProjects are paid hourly starting at $50-$100+ USD per hour, with bonus rates available on some projectsResponsibilitiesEvaluate AI-generated quantitative work, including statistical analysis, predictive modeling, scientific reasoning, and data-driven insights, for technical accuracy and real-world validity.Design and solve quantitative problems used to train and benchmark AI systems, spanning areas like forecasting, experimental analysis, optimization, and statistical inference.Write clear technical explanations and well-documented analytical code.Provide feedback that directly shapes the next generation of AI models built for quantitative reasoning.Qualifications2+ years of hands-on experience in a quantitative role or research environment — such as data science, statistics, economics, finance, physics, biology, epidemiology, operations research, or any adjacent field.Some ",https://ie.linkedin.com/jobs/view/ml-research-scientist-ai-trainer-at-dataannotation-4391903930,data scientist,2026-06-28T00:59:55Z
apify_linkedin,4391498914,dataannotation|analytics engineer ai trainer,2026-06-22T01:00:34Z,144.0,Analytics Engineer - AI Trainer,DataAnnotation,"Ireland, Ireland",False,,,,fulltime,Analytics/Data Eng,Core,Near (~1-3 yr),,"About The JobWe are looking for existing quantitative professionals to help train AI models. In this role, you will work closely with state-of-the-art AI models on tasks like evaluating AI-generated quantitative analyses, solving technical problems, and providing feedback that directly shapes how these systems reason about data, models, and scientific problems. Whether your background is in data science, astrophysics, economics, biostatistics, operations research, or any other quantitative field, if you think rigorously about data and models, your skills are directly applicable here. Some team members fit this work alongside a full-time role, while others treat it as their primary focus.To get started, once you sign up for an account, you'll take a short assessment (this serves as our version of an interview). If you pass, you'll receive an email confirmation, and paid work will become available on our platform.Advantages Of Contracting With UsYou'll be able to choose which projects you want to work on and whenYou work on your own schedule, on your own computer, from the comfort of your own homeProjects are paid hourly starting at $50-$100+ USD per hour, with bonus rates available on some projectsResponsibilitiesEvaluate AI-generated quantitative work, including statistical analysis, predictive modeling, scientific reasoning, and data-driven insights, for technical accuracy and real-world validity.Design and solve quantitative problems used to train and benchmark AI systems, spanning areas like forecasting, experimental analysis, optimization, and statistical inference.Write clear technical explanations and well-documented analytical code.Provide feedback that directly shapes the next generation of AI models built for quantitative reasoning.Qualifications2+ years of hands-on experience in a quantitative role or research environment — such as data science, statistics, economics, finance, physics, biology, epidemiology, operations research, or any adjacent field.Some ",https://ie.linkedin.com/jobs/view/analytics-engineer-ai-trainer-at-dataannotation-4391498914,analytics engineer,2026-06-28T00:59:55Z
